Date,Copper,Gold,Palladium,Platinum,Silver,sp500,vix,is_panic_day
2006-04-19,-0.00016345361864589236,0.020118794239203375,0.023957310189540948,0.006976816160710442,0.052313804503328676,0.0020250765018055006,11.31999969482422,0
2006-04-20,0.002449158934565432,-0.020441446619806847,-0.0662072818419901,-0.01944078405930494,-0.14755131086765072,0.0011672489722762691,11.640000343322754,0
2006-04-21,0.057665618051926604,0.019808993431795763,0.027900905659120845,0.027253952504251444,0.03572508798511409,-0.00013720890486812465,11.59000015258789,0
2006-04-24,-0.01067870057306175,-0.018519106415500808,0.005957826875725658,-0.00576523862290923,-0.09652957381665273,-0.0024204455810252767,11.75,0
2006-04-25,0.05876491377668369,0.016619149866383687,0.01725594087785076,0.011761243690795453,0.06439515997346801,-0.004881512597334492,11.75,0
2006-04-26,0.021768396155415815,0.012285534690327893,0.0024409936284630618,0.003948239390850539,0.020107131748946294,0.0028153702971467354,11.760000228881836,0
2006-04-27,-0.06616681043057793,-0.008647172984430185,-0.013225378464868598,0.003583741984837019,-0.02690036755996328,0.00329615768053948,11.84000015258789,0
2006-04-28,0.02289540128603118,0.028793523428165102,0.03440010176722197,0.014895982595730217,0.08010438780812601,0.0006793149699388934,11.59000015258789,0
2006-05-01,0.034620844554065666,0.008707016376644283,0.02410705593839957,0.012387497171006068,0.02499947470056485,-0.004144087356689141,12.539999961853027,0
2006-05-02,-0.010626776257406823,0.010891065360339347,0.0002588819655295893,0.006431957981840597,0.01845409791851438,0.006125912703045522,11.989999771118164,0
2006-05-03,0.0024847957560107936,0.0018037163675730383,-0.010407274724087756,0.0010960135755819778,-0.029195945993920613,-0.0038835036433493286,11.989999771118164,0
2006-05-04,0.04788603229050237,0.012387275126077846,-0.005507504313995604,-0.008717356091914041,0.0022594990121138636,0.0031522329368360857,11.859999656677246,0
2006-05-05,0.0011126422851304163,0.0117960669722601,-0.0039525743158232984,0.010737749478948011,0.004141406094087863,0.010242666122685762,11.619999885559082,0
2006-05-08,0.0023603202460109607,-0.006470646715002637,-0.009283886310007539,0.0107069603596468,-0.008373107398754964,-0.0008300387341275695,12.0,0
2006-05-09,0.02479072800084947,0.03137061837326005,0.05104008232318158,0.030643085198956754,0.04970539766867388,0.00036227674930611187,11.989999771118164,0
2006-05-10,0.0235304494048425,0.006129286783000509,-0.011973093363705445,0.016326815125958127,-0.012813031137890896,-0.0017296437236282713,11.779999732971191,0
2006-05-11,0.06372888398021792,0.02262123236658109,0.02480508763493461,0.028100330856799083,0.04512248990381096,-0.012880674678358517,12.489999771118164,0
2006-05-12,-0.016626409179687718,-0.013285979867985631,-0.004133515959614087,0.017520837339994877,-0.04829855753915702,-0.011304817461097016,14.1899995803833,0
2006-05-15,-0.024888039947037033,-0.03831448329054776,-0.06107189416566072,-0.025891624596388496,-0.06573625019188789,0.00252153078440287,13.56999969482422,0
2006-05-16,0.02878816902980441,0.011490235577337415,0.0059860504653039825,0.01398946575018023,0.015432126973196958,-0.0018712312726290037,13.350000381469728,0
2006-05-17,-0.03878892030612846,-0.0014471782554661416,0.01605088019050438,0.010308188668133766,-0.022173863852583242,-0.016984493982545423,16.260000228881836,0
2006-05-18,0.010129965922272222,-0.015911618975735564,-0.02805902981890096,-0.014230195804432633,-0.05627798231497305,-0.006721550408602006,16.989999771118164,0
2006-05-19,-0.06031779238264301,-0.03427704208824078,-0.05717424021493844,0.011948652534481852,-0.012948294756331968,0.004128357614962219,17.18000030517578,0
2006-05-22,-0.0008237766675927016,0.000456706699239362,-0.028983322000616596,-0.02217184652681059,0.00633317439045733,-0.0039224146258121095,17.719999313354492,0
2006-05-23,0.11300973089191957,0.024061311160117782,0.06128709825648215,0.02832008822583809,0.058551456937243174,-0.00435947761064881,18.26000022888184,0
2006-05-24,-0.06199812776395608,-0.05497567407256465,-0.023953257820389595,-0.02793093772904065,-0.050891651736284516,0.0015824032180074,17.360000610351562,0
2006-05-25,0.018365777556108354,0.01773817194213745,-0.007782140442055052,0.007674177818334904,0.007202924572104141,0.011305940311311602,15.5,0
2006-05-26,0.028676222992276568,0.0038482305722018495,0.008768281539105693,0.0023909429577750885,0.010708032362610531,0.005703043365720362,14.260000228881836,0
2006-05-29,,,-0.0016911111650204091,,,,,0
2006-05-30,,,0.0026762807457805238,,,,18.65999984741211,0
2006-05-31,-0.0081731372251177,-0.017587655133934454,-0.023339645083509275,-0.035146612041541125,-0.04841367182775258,0.00807920002841378,16.440000534057617,0
2006-06-01,-0.040637025799168836,-0.023463834811171758,-0.028775829612436077,-0.013728713832450445,-0.04520725043048612,0.012223327369857984,14.520000457763672,0
2006-06-02,0.02654654867537931,0.012509108671305391,0.045623726549845145,0.012203630775516672,0.015491158783679015,0.0019503332475387936,14.31999969482422,0
2006-06-05,0.007205520050534542,0.012043646213840908,0.016150902575525983,0.010865310576366305,0.017298622501843663,-0.017960022017338595,16.649999618530273,0
2006-06-06,-0.029278404850725304,-0.021688713423621664,-0.03703860845292528,-0.018121066225605276,-0.03659448466932469,-0.0011387773107429666,17.34000015258789,0
2006-06-07,0.026021934100562305,-0.0031826887500772116,-0.020742800500552327,-0.003566530789172795,0.0043952436857876975,-0.006111091377008826,17.799999237060547,0
2006-06-08,-0.06368720412171713,-0.029601916909403947,-0.06242513475639466,-0.03419562188649383,-0.07121227279544717,0.001416048446351681,18.350000381469727,0
2006-06-09,-0.02315121667071196,-0.0014786224462310926,0.009382398771913714,8.400251150941784e-05,0.01215193221984423,-0.004485655970165148,18.1200008392334,0
2006-06-12,-0.013280766570991975,-0.002304567956697312,-0.03001805164928406,-0.01592168368814484,-0.012786073617990557,-0.011937217492592467,20.959999084472656,0
2006-06-13,-0.07257232028774774,-0.07580809327874327,-0.13382924994501266,-0.04621113356727857,-0.1398298685914119,-0.011173845930323445,23.809999465942383,0
2006-06-14,0.018563531012181,-0.00035564048952707594,0.05684252574677018,0.01807440378664893,0.011605094647349379,0.005175884782161688,21.459999084472656,0
2006-06-15,0.048133061026116364,0.0074415868790129736,0.044549645524424974,0.019132681657445083,0.024725280064160415,0.02101275473961728,15.899999618530272,0
2006-06-16,0.02315087120233139,0.020096788204316596,0.0008280202844792584,-0.014140377729053633,0.01595246707248199,-0.0036846514409676345,17.25,0
2006-06-19,-0.04037295575582034,-0.016045011644372664,-0.036238904110779124,-0.005958593414172597,-0.016052919424459855,-0.009158607467732338,17.829999923706055,0
2006-06-20,0.010399212759905074,0.014140126554238464,0.03009533780232765,0.026624258747860452,0.029805625935226843,-8.071577966006771e-06,16.690000534057617,0
2006-06-21,0.004250784962035237,0.018207262436070515,0.03470061935497348,0.02150440482143079,0.014528063883127551,0.009693820144399012,15.520000457763672,0
2006-06-22,-0.02920589738045254,-0.009062193739715951,-0.0019322891227604444,-0.015021420701844868,-0.019908395374994114,-0.005284643397793332,15.880000114440918,0
2006-06-23,0.04185097209565791,0.004455835283113885,-0.01265231610902795,-0.007853178364282343,0.007427007177404743,-0.0008834791118985663,15.890000343322754,0
2006-06-26,0.029914566792506925,0.0,0.03512513260895567,0.01226488755448596,-0.004097548844773868,0.0048576550206700375,15.619999885559082,0
2006-06-27,-0.04665831153323641,-0.005487003319815109,-0.020218809161553608,0.005908187098015993,-0.00431074154693345,-0.009125527128600375,16.399999618530273,0
2006-06-28,0.04345926333910244,-0.0056901401861999545,-0.004513205308292356,-0.008535946742116884,-0.0036394724474044793,0.0054724496476818985,15.789999961853027,0
2006-06-29,-0.0029171520667659046,0.014079924037833536,,0.02307246198092283,0.01806605652183002,0.02133576918516411,13.029999732971191,0
2006-06-30,0.011473511090359212,0.04500759605743543,,0.03343975055950654,0.05433711090624804,-0.0020998596049777163,13.079999923706056,0
2006-07-03,,,,0.0,-0.007082737992928134,0.007834128700747733,13.050000190734863,0
2006-07-05,,,,0.005519371381618399,0.045298239458913425,-0.0072752524377062144,14.149999618530272,0
2006-07-06,0.06105378470240019,0.010781756561014433,,-0.0031959120187297074,0.015060255864326688,0.0024911088267076664,13.649999618530272,0
2006-07-07,-0.019573828117320557,-0.002052235041134054,,-0.0047327121485976065,-0.0159428886620665,-0.006772833620934726,13.970000267028809,0
2006-07-10,0.009426976626780936,-0.013843824341774003,,-0.01050769489611536,-0.02639384547107726,0.0014687073896704206,14.020000457763672,0
2006-07-11,0.012298293864782872,0.027030866952022947,,0.018755368689659768,0.039116145365817534,0.004008311513638674,13.140000343322754,0
2006-07-12,0.014004899330586573,0.012707457490355623,,0.0012750843307918203,0.00043583476825004297,-0.010928527604668226,14.489999771118164,0
2006-07-13,0.004361335341806827,0.005375118322307415,,0.006667769183144934,-0.0061189568671169425,-0.013051548192745344,17.790000915527344,0
2006-07-14,0.009972492602408067,0.02076611366303105,,0.002765160758535501,0.003937881019141276,-0.004906305775686626,18.049999237060547,0
2006-07-17,-0.03049016964904472,-0.024295152735088976,,-0.013902905168992064,-0.03918574181905221,-0.0013841973303625466,18.63999938964844,0
2006-07-18,-0.009195445450736583,-0.034877236533558786,,-0.012396540111427434,-0.05172364593989709,0.0019179767067623033,17.739999771118164,0
2006-07-19,-0.0005435775290514311,0.020947278520226043,,0.00234620425792631,0.05580251633140332,0.01838506433120468,15.550000190734863,0
2006-07-20,-0.05403702916840736,-0.015550401271710257,,-0.009091669857427043,-0.004533116537217996,-0.008513649549338531,16.209999084472656,0
2006-07-21,-0.019851352074933493,-0.019340548088979226,,-0.004740934752403447,-0.020193459684456627,-0.007102058166950975,17.399999618530273,0
2006-07-24,0.01942087454718755,-0.011198629484820977,,-0.009218890664604906,0.007850424912013487,0.01648845488001527,14.979999542236328,0
2006-07-25,0.015665391894605474,0.007965519525074072,,0.016565862487837535,0.002297319807548437,0.006300915845494082,14.850000381469728,0
2006-07-26,-0.015378386286992951,0.006455800597250594,,0.003977459170783959,0.012314798643566771,-0.000378342531320186,14.619999885559082,0
2006-07-27,0.009710245712037713,0.017225384163452873,,0.006137941666392699,0.027717502699238228,-0.00410813762499096,14.9399995803833,0
2006-07-28,0.018444738076611955,0.003787825481798457,,,-0.001765265939282834,0.012078516199717448,14.329999923706056,0
2006-07-31,0.007228217306086249,-0.0009455880703592712,,,0.00044160871112186584,-0.001479342153265506,14.949999809265137,0
2006-08-01,0.006350981603252315,0.0188993920291205,,,0.03214871941442343,-0.004506237112435585,15.050000190734863,0
2006-08-02,-0.0012393893579194515,0.008167065878734725,,,0.042520454834970245,0.005093535034171204,14.34000015258789,0
2006-08-03,-0.027663115515796255,-0.010335535386562178,,,-0.0130321863756504,0.0022363911697382832,14.460000038146973,0
2006-08-04,0.036989728289298585,-0.0013965777691060666,,,0.032267411178876326,-0.0007110670028831478,14.34000015258789,0
2006-08-07,-0.010153748470544732,0.005883261789048078,,,-0.01759766573893584,-0.00281000823887112,15.229999542236328,0
2006-08-08,-0.001241954828095082,-0.0032469693558683232,,,-0.00024541224561724917,-0.0033683722592652288,15.229999542236328,0
2006-08-09,0.033404302401978336,0.007406279415026695,,,0.02505177200158526,-0.004358771040950948,15.199999809265137,0
2006-08-10,-0.021462647544360447,-0.02427375332275883,,,-0.037402737771205175,0.004618338861988924,14.460000038146973,0
2006-08-11,-0.0422215233219434,-0.002207544868607414,,,-0.018142036118630855,-0.003994465346949028,14.300000190734863,0
2006-08-14,0.015254505238272653,-0.007923971730892099,,,0.022935876581506864,0.0011597632270490266,14.260000228881836,0
2006-08-15,-0.0026668629666493082,-0.009592399691439546,,,-0.0059544092148451355,0.013603517555473843,13.420000076293944,0
2006-08-16,-0.017724675871363615,0.009910586466458149,,,0.016697905725151507,0.007632783631721374,12.40999984741211,0
2006-08-17,-0.03257048358843084,-0.021381712245520212,,,-0.0236062677482205,0.0015811787974744362,12.239999771118164,0
2006-08-18,0.019611385511475454,-0.005376874588518987,,,0.003085576098921461,0.003708062857582739,11.640000343322754,0
2006-08-21,0.020796730755579862,0.021975414542435345,,,0.025890049303811224,-0.0036772042352293255,12.220000267028809,0
2006-08-22,-0.006836639340547901,-0.0017596367522552114,,,-0.00651202339510748,0.001001353353987433,12.1899995803833,0
2006-08-23,-0.007315548238702174,-0.0014419026574250537,,,0.020450962047224408,-0.004498760349020969,12.399999618530272,0
2006-08-24,-0.009547300021803595,-0.006756802034839637,,,-0.01621331849896057,0.0023715801088535216,12.399999618530272,0
2006-08-25,0.004350947118287873,0.00402739166998245,,,0.005029234668635141,-0.0007487739494989043,12.3100004196167,0
2006-08-28,0.008358614545996845,-0.010830158831888426,,,-0.028311927927465952,0.005152416785938918,12.18000030517578,0
2006-08-29,-0.017663661717407964,-0.007504073689613477,,,0.010597901697641632,0.001918605642752702,12.279999732971191,0
2006-08-30,-0.017089422035247992,0.011397062246246925,,,0.02889811006014975,0.0008353349096585916,12.220000267028809,0
2006-08-31,0.03043843119763423,0.013187730473061876,0.011428767368999004,,0.031658638690903906,-0.0011881457810911655,12.3100004196167,0
2006-09-01,0.0017280544444655543,-0.002399425195673821,0.0026189273589771744,,0.005411737120212035,0.005499463994836695,11.960000038146973,0
2006-09-04,0.005882000497295037,0.0,0.0,,-0.004249595322432409,,,0
2006-09-05,0.043524656872332645,0.022330447731281566,0.01671505138898599,,0.006944484106269133,,12.630000114440918,0
2006-09-06,0.01387207893251019,-0.00786167571139984,0.011790729689471036,,0.004602959154577757,-0.00994072887125963,13.739999771118164,0
2006-09-07,-0.009908456487234485,-0.026390975855806076,-0.011504957136054372,,-0.039180902695144404,-0.004810584977398058,13.880000114440918,0
2006-09-08,-0.024160727110502878,-0.01206605958226703,-0.06309193030598959,,-0.032357398741836185,0.003779516785635373,13.15999984741211,0
2006-09-11,-0.041078237358561864,-0.032680427423356306,-0.053281424368851305,,-0.09073301383120524,0.00047720196512379687,12.989999771118164,0
2006-09-12,-0.012748343524926264,-0.00526804773714229,-0.012759542334751295,,-0.007500164854289615,0.010304209566623257,11.920000076293944,0
2006-09-13,0.000589666844081016,0.0037414179220336408,0.02011492673691162,,0.005427459777109345,0.0038539093735430185,11.18000030517578,0
2006-09-14,-0.0030998487850246725,-0.01677545005411485,0.027807952674937297,,-0.022811208000549588,-0.0013589062077690173,11.550000190734863,0
2006-09-15,-0.019557246997325084,-0.0050185505490638604,-0.038217206520402947,,-0.0069460625038555435,0.002564555076311592,11.760000228881836,0
2006-09-18,0.030145585215590076,0.016859142619318312,-0.009868294402145317,,0.03784358156244494,0.0011511637573802247,11.779999732971191,0
2006-09-19,-0.012512128907411268,-0.01616548429342579,-0.008161978381799884,,-0.031359103599415405,-0.002683048555375933,11.979999542236328,0
2006-09-20,-0.0016307403581719004,0.005532538733095116,-0.00822914486019144,,0.018026795553778285,0.005706071034442317,11.390000343322754,0
2006-09-21,0.015312444998841324,0.0037859487381330936,0.008720826685951089,,0.009926056424513607,-0.005410119989902817,12.25,0
2006-09-22,0.005100983752128085,0.01229105944688591,0.04061225317779371,,0.005819397873864318,-0.002468846273337988,12.59000015258789,0
2006-09-25,0.0023231887625321246,0.000847960670326664,-0.014099282138162472,,0.0013381815228798999,0.008776510314246089,12.119999885559082,0
2006-09-26,0.004630317169878051,0.002201317886068921,0.0046160438734643705,,0.01574421752672439,0.00749611473321643,11.529999732971191,0
2006-09-27,0.0034587392021900865,0.010265089019362073,0.004278609060560434,,0.017830428127665332,0.0001795702412179523,11.579999923706056,0
2006-09-28,-0.017853749862541513,0.012808978729600184,,,0.00387181164855388,0.0017118783965646145,11.720000267028809,0
2006-09-29,0.013094927508602083,-0.010634903397513717,,-0.0041973207219916375,-0.016887229304011875,-0.002265672135254526,11.979999542236328,0
2006-10-02,-0.008273529892405929,-0.001504578379778465,,0.010460346870132753,0.008695740139461616,-0.003396884177234938,12.56999969482422,0
2006-10-03,-0.042882870287574315,-0.03646063899265961,,-0.024846479920728193,-0.052889487398517065,0.00209350097587091,12.239999771118164,0
2006-10-04,-0.027297561659489045,-0.025126487367199246,,-0.04314341059549953,-0.023085051168425075,0.011988301577432026,11.859999656677246,0
2006-10-05,0.031245338275205814,0.015887359762319697,,0.004445207182717681,0.025364479476002177,0.002234222484696069,11.979999542236328,0
2006-10-06,0.025139767630706578,0.0024488806783855566,,-0.003146603562225181,0.009517452118886105,-0.0026860986533590037,11.5600004196167,0
2006-10-09,0.006774694903438183,0.010427622719809904,0.0100419253892019,0.0070201427497833535,0.021861221796526387,0.0007925698845587803,11.68000030517578,0
2006-10-10,-0.009882872535835308,-0.011301519443545516,-0.005510555414562468,-0.017362743824683058,-0.0173607470416135,0.00204136759588458,11.520000457763672,0
2006-10-11,0.007972931300143538,0.0006991144746191225,0.024316824261797265,-0.0008431973736877652,0.009830253969727476,-0.0025672362166977436,11.619999885559082,0
2006-10-12,-0.007676454065886018,0.006965029175610482,-0.0034378958312082375,0.001685798598392907,0.00443658144040171,0.009495869261272993,11.09000015258789,0
2006-10-13,0.007235142096896796,0.02145820942172616,0.026059638400921514,0.008108598547787338,0.026472475941705653,0.0020451465739919072,10.75,0
2006-10-16,0.046426381088405355,0.00997055055630014,0.02773137409919535,0.009699396651217995,0.019636975179148308,0.002515881363473582,11.09000015258789,0
2006-10-17,-0.021292514679917884,-0.008443143532049113,-0.015504225068261768,-0.007659381921039987,-0.011051724687830333,-0.0036661643184787707,11.729999542236328,0
2006-10-18,-0.0040252898699355555,-0.0013575222992834313,0.039912565694372404,0.009312663033941071,0.003839437874077589,0.0012821218580674199,11.34000015258789,0
2006-10-19,0.005029154054930762,0.01700516670786545,0.014752619691607016,0.0015590568733214738,0.028707696330268817,0.0008488942862783233,10.899999618530272,0
2006-10-20,-0.01269313110453929,-0.010067199117723469,-0.020837213838555968,-0.011705809593952843,-0.016267277734395513,0.001199034115850317,10.630000114440918,0
2006-10-23,-0.004218466550724775,-0.0226836495945415,-0.0283191827135143,-0.007164442063637644,-0.024692608579966357,0.00613345645545138,11.079999923706056,0
2006-10-24,-0.00834377376277362,0.008074972249646706,0.006102866118840922,-0.010607983847449098,0.015398024557820467,0.00026138930469166155,10.779999732971191,0
2006-10-25,-0.003976726710176903,0.005460681098111486,0.00031198285251843316,0.005552717181586786,0.0033898306038979698,0.0035077336032669493,10.65999984741211,0
2006-10-26,-0.0017725387147804472,0.015535625684467647,0.01054925657908612,0.013794652982937805,0.029180927109095034,0.004950744808795093,10.5600004196167,0
2006-10-27,0.0026576312526973567,0.0023431381667080586,-0.010861239431604552,-0.0033380630497346075,-0.012818015505509983,-0.008487547836852016,10.800000190734863,0
2006-10-30,-0.015004341492565132,0.01080732086396985,,,0.014870108880276067,0.00042833398938313394,11.199999809265137,0
2006-10-31,-0.0013480570079400511,-0.0009927807353351525,,,0.001393059482972081,7.175734218378693e-06,11.100000381469728,0
2006-11-01,-0.03213555550273872,0.020480769126644205,,,0.01664742056216051,-0.007378624253349564,11.510000228881836,0
2006-11-02,0.016425248494251088,0.014171008203859081,,,0.01447155059758165,-0.00034374185976648874,11.420000076293944,0
2006-11-03,0.00954628095832799,0.002395593162775711,,,-0.001032405667508396,-0.0022257092668214185,11.15999984741211,0
2006-11-06,0.005114319192358829,-0.0017562654955325385,,,0.010119483754451597,0.011282575026933195,11.15999984741211,0
2006-11-07,0.003893389612990017,-0.0001597692147825569,,,-0.006708524135524474,0.002215243341597173,11.09000015258789,0
2006-11-08,-0.034514981482836715,-0.014974899460257873,,,-0.009628106110622703,0.0020805082697785693,10.75,0
2006-11-09,0.01945673818748128,0.029728855839232793,,,0.03942982499044634,-0.005347249472951177,11.010000228881836,0
2006-11-10,-0.06844030050094818,-0.010448053660076617,,,0.005136626136671207,0.0018628886470652972,10.789999961853027,0
2006-11-13,-0.0040700251067702364,-0.0067060958396538695,,,-0.017122131145771213,0.002545832920179514,10.859999656677246,0
2006-11-14,0.006179903514934804,-0.0006410647880805698,,,0.00046667592162874527,0.006336282710039498,10.5,0
2006-11-15,0.0011342412702313176,-0.0020861562660181576,,,0.0043447780446324025,0.0024015981817582244,10.3100004196167,0
2006-11-16,-0.016820868911241016,-0.0030569156640334327,,,0.00038702074786556295,0.0022816083299046497,10.15999984741211,0
2006-11-17,0.005420066195871653,0.0014491982759370359,,,-0.011128059105676602,0.0010281771629614411,10.050000190734863,0
2006-11-20,-0.005255401309155916,-0.00048280002550793455,,,-0.004549071733129129,-0.0004996617758044053,9.970000267028809,0
2006-11-21,0.02407798742816647,0.011205495611046778,,,0.027218354699253045,0.001648093909236259,9.899999618530272,0
2006-11-22,-0.0014478087138638518,0.0007956082690157018,,,-0.0032181330392813123,0.0023353687840490522,10.140000343322754,0
2006-11-24,,0.0,,,,-0.0036622353406023933,10.729999542236328,0
2006-11-27,,,,,,-0.013647789970176127,12.300000190734863,0
2006-11-28,-0.015977609210241273,,,0.0027849897651472943,0.009961361186860085,0.0034384721766231863,11.619999885559082,0
2006-11-29,-0.0023948070110619835,-0.0026715065636837565,,,-0.003972630919843567,0.009159499819873851,10.829999923706056,0
2006-11-30,0.013810822477476226,0.01777967016051729,0.021638282672062026,,0.026119138111538653,0.0008214137907014418,10.90999984741211,0
2006-12-01,-0.007755010148395192,-0.0034066495390154827,-0.004869910974896641,,0.00579997867345261,-0.002802695817625711,11.65999984741211,0
2006-12-04,0.003172588397887477,0.0007752539198060404,0.011225882872769155,,0.0039192202005073895,0.008845949539756148,11.229999542236328,0
2006-12-05,0.024252105155642578,-0.004504899912256555,0.0016579633999098675,,-0.015480822474658318,0.0039945196949666695,11.270000457763672,0
2006-12-06,-0.02678941556510872,-0.018542309853585515,-0.019158219154929768,,-0.016752066595228765,-0.0013155652358047831,11.329999923706056,0
2006-12-07,-0.01762013488437497,0.002218037010393026,0.0027594494628511157,,0.017907036319871672,-0.003978450122079202,12.670000076293944,0
2006-12-08,0.004192881806655224,-0.009221128657974198,0.008991851232803327,,-0.010297422300700632,0.0018103015833679237,12.06999969482422,0
2006-12-11,0.0041752985113334695,0.006209755628185043,-0.0003034160446260259,,0.009503536842399019,0.0022672409790365222,10.710000038146973,0
2006-12-12,-0.011443371357795273,-0.004773278752657539,-0.008688435188177301,,-0.0026751023425020115,-0.0010479222212120831,10.649999618530272,0
2006-12-13,-0.019643840534413926,0.0014344163692294742,-0.0036810231964352624,,-0.004789558214031597,0.001168167687964683,10.18000030517578,0
2006-12-14,0.006755172967943368,-0.002072617446815528,0.005363586631146333,,0.002760433786880956,0.008651922436739845,9.970000267028809,0
2006-12-15,-0.013556209458734703,-0.018686071748817312,-0.01882192644127656,,-0.0723406034995202,0.0011217745187641626,10.050000190734863,0
2006-12-18,0.004318230142107193,-0.0016273396593753375,0.002022635972523723,,-0.03499662727474728,-0.0032355684964722187,10.600000381469728,0
2006-12-19,-0.004817652871109024,0.012301831630132654,0.012510743814586611,,0.015069195691683301,0.0021559249845939377,10.300000190734863,0
2006-12-20,-0.021205763374883224,-0.001610047102445833,-0.004615392808401175,,-0.004784655549320949,-0.0014180155098069136,10.260000228881836,0
2006-12-21,-0.027243061922061607,-0.00387466323072605,-0.001388819652312634,,-0.012224732187427811,-0.003680717164277425,10.529999732971191,0
2006-12-22,-0.010719784036506974,0.0014547216463185464,-0.00340286665852485,,0.012064858896390529,-0.005330432553268594,11.359999656677246,0
2006-12-25,0.0,,0.0,,,,,0
2006-12-26,0.007217770264497769,,0.01231921908595801,,,,11.260000228881836,0
2006-12-27,0.010990032027650143,0.0055959853949021365,-0.0009187515812181246,,0.015744697587085188,0.006990781099262655,10.640000343322754,0
2006-12-28,-0.0006941531040189908,0.01094114370513477,,,0.0015608762845733537,-0.001479876542664904,10.989999771118164,0
2006-12-29,-0.009068782750895732,0.0017332969464707304,,0.02048406595270258,-0.0003900093244775249,-0.00452330262961631,11.5600004196167,0
2007-01-01,0.0,,,,,,,0
2007-01-02,0.0,,,,,,,0
2007-01-03,-0.0807876114662559,-0.012833950533258864,,-0.006074785764755397,-0.020731403665978032,,12.039999961853027,0
2007-01-04,-0.01685537346505528,-0.005115840369174229,,8.82825598704784e-05,0.013606722676674288,0.0012275324972153001,11.510000228881836,0
2007-01-05,-0.02582807783376484,-0.030926942774749833,,-0.020968870006822016,-0.04804400720283919,-0.006103167832470113,12.140000343322754,0
2007-01-08,-0.003176550423966029,0.004288979741342125,,0.009334140916845257,0.010660216786562593,0.0022178570774977757,12.0,0
2007-01-09,0.01087725658259775,0.009175839733252644,,0.0073872676721675745,0.019226693928368288,-0.0005168094993655004,11.90999984741211,0
2007-01-10,0.04217431803267513,-0.0024495808113993434,,0.02027727816773428,-0.011912549143202167,0.0019384718073371943,11.470000267028809,0
2007-01-11,-0.0011320835200875345,0.0013072695131741696,,-0.010482275826411147,0.002022214492531038,0.006319861629223489,10.869999885559082,0
2007-01-12,-0.021177947492588944,0.02116562625723528,,0.006389733920089569,0.03361062649265634,0.00484142709305857,10.149999618530272,0
2007-01-16,-0.010856980616038459,-0.0014399241455045342,,-0.005512001960690682,-0.020365402784658926,0.0008174608723257037,10.739999771118164,0
2007-01-17,-0.003710589762785932,0.011936165093056061,,0.007690936934597659,0.021536726928786276,-0.0008943374184005037,10.59000015258789,0
2007-01-18,-0.031199761430918738,-0.007941592237232342,,0.012029070286811105,-0.016128741709220407,-0.0029751613757573736,10.850000381469728,0
2007-01-19,0.010042299661669585,0.013306112012223537,,0.01366958491467507,0.01862313396807025,0.0028912815542447845,10.399999618530272,0
2007-01-22,0.006970026552958308,-0.003467866382398377,,-0.0028892138124483324,0.006208783801154638,-0.005291886366783238,10.770000457763672,0
2007-01-23,0.018482607000773865,0.018616140923706226,,0.015285503154859548,0.01991641647901643,0.0035357071117871897,10.34000015258789,0
